"Flugpassagiere im Linien- und Charterverkehr"
"FILTER:Flugpassagiere im Linien- und Charterverkehr nach Flughafen, Art des Verkehrs, Art der Passagiere, Monat und Jahr"
">> Landesflughäfen";"Art des Verkehrs - Total";"Transitpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;48404;30771;39388;29593;26128;25309;35989;18599;20006;18750;12159;12450;12941;12318;6214;6399;4750;4742;3301;8125
">> Landesflughäfen";"Art des Verkehrs - Total";"Transitpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;46048;37231;43566;33059;26173;24924;31479;15368;19218;19712;16220;10306;12636;9913;7494;7532;6461;6335;4851;...
">> Landesflughäfen";"Art des Verkehrs - Total";"Transitpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;35023;31386;33514;30207;27842;32455;33031;15487;10329;16215;9088;6745;8930;8347;7561;6388;4011;6002;4990;...
">> Landesflughäfen";"Art des Verkehrs - Total";"Transitpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;32284;29085;30545;26894;30257;32997;33646;18139;11502;17092;11110;6903;8255;8141;6428;7320;4729;6378;4399;...
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Jahrestotal";251478;2016853;6285647;10819807;12610486;17033592;19569747;20772326;22901373;24884382;27616103;30323910;28405775;25096365;24348105;25138596;27769728;30676150;33481247;35900356;35560621;37706820;41315471;42823190;44224898;46184551;48223198;50934032;54068053;56625868;...
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;2083795;2277541;1793380;1919948;1872422;2101245;2240882;2457850;2637877;2584482;2771221;3049425;3123851;3164161;3256204;3366592;3526831;3755916;3881118;4051871
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;2104204;2242161;1793902;1864246;1880445;1981785;2161020;2404715;2712950;2476082;2711869;2928859;3106806;3136274;3173364;3303917;3577421;3733264;3879277;4005988
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;2601069;2730252;2220121;2144063;2130058;2428758;2595782;2906184;3217672;2888219;3203383;3393706;3596929;3779411;3762852;3920859;4128627;4352835;4603701;4768335
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;2610599;2655830;2083025;1931180;2123275;2309580;2609146;2824850;3018640;3023808;2618117;3452332;3662534;3739959;3933138;4068803;4155971;4703798;4911567;5017773
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;2615270;2548801;2102329;1877017;2026573;2285101;2577960;2754414;3105624;2927172;3138340;3474645;3611542;3815588;3892232;4152122;4370394;4544375;4835247;4919515
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;2621925;2683772;2200275;2070675;2153949;2363707;2680515;2861701;3070510;3091154;3237869;3600534;3729046;3872965;4101709;4160911;4337021;4756678;4942716;5225665
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;2888924;2862094;2350177;2268937;2341154;2639384;2861540;3164358;9194774;3395175;3702238;4082713;4148887;4283387;4469661;4783636;5110491;5393982;5563884;5678844
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;2767235;2770858;2321245;2263805;2253899;2517400;2760914;3052476;3374051;3337652;3616065;3832338;4015086;4241189;4575384;4805924;5010572;5292833;5547300;5641797
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;2748176;2547908;2261437;2129550;2221062;2450273;2702415;2926849;3104186;3115479;3429052;3662433;3789504;3913409;4155553;4350776;4591211;4903085;5120779;5154229
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;2788079;1825656;2248801;2216808;2238532;2431713;2709779;2959381;3114429;3241473;3536497;3704035;3750362;3895889;4172030;4359416;4700992;4903240;5141359;...
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;2241229;1529090;1827511;1762071;1871765;2043568;2270043;2496746;2486036;2652503;2845015;2938255;3047021;3068147;3198341;3369545;3500264;3648520;3883009;...
">> Landesflughäfen";"Linienverkehr";"Lokal- und Transferpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;2253405;1731812;1894162;1899805;2025462;2217214;2506154;2671723;2635871;2827422;2897154;3196196;3241622;3314519;3494083;3580697;3924237;4079527;4315911;...
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Jahrestotal";...;...;...;...;...;...;...;...;...;...;...;469015;365678;366733;272587;231083;276618;344175;218177;214422;179487;106256;100450;95711;89486;71037;54820;50418;47500;39168;...
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;42632;28272;26111;18081;22288;25872;31471;26061;18447;12653;10664;9740;5378;4880;6799;5589;6661;4768;4084;5450
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;41044;31527;23699;20999;20847;22700;25695;21986;15390;6856;8891;8293;5524;6600;6430;7197;6054;6285;1882;4630
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;45636;34595;31174;20035;21732;24407;26812;28283;17391;12832;9829;8075;6154;8896;8737;5609;7257;5573;4884;4934
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;40712;31446;29641;20008;14487;22556;32817;23892;19529;15055;7591;9167;7682;6420;8026;2476;2996;1884;2566;2332
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;32401;31926;33203;24271;15912;22915;25767;11105;23798;18632;8389;9164;9147;10369;8433;2335;3376;2664;2331;4604
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;33379;32339;33959;27513;15847;22115;27185;11742;22563;14906;9060;8311;12201;9207;5012;3935;4103;2256;4716;7970
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;47816;36773;35661;24052;19183;22827;28173;19835;19895;18206;8894;11719;9127;5382;3395;3300;3785;2777;3683;8102
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;49297;27977;35454;23627;17302;19882;31011;19189;21865;17712;7736;9254;11426;8656;3824;3470;2562;2544;3995;8545
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;41017;24307;32051;23981;17593;20519;28020;15496;18772;16621;8832;8929;9963;7227;4015;3608;3325;3538;2014;7655
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;40240;32583;35619;25747;18270;17155;28648;12214;17781;17189;8989;6358;7909;6941;4591;4050;3114;4495;2791;...
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;29345;28503;27141;23030;22706;27651;29122;12304;8567;13908;8088;5608;4807;6841;6021;6038;2915;4952;3000;...
">> Landesflughäfen";"Linienverkehr";"Transitpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;25496;25430;23020;21243;24916;28019;29454;16070;10424;14917;9293;5832;6393;8067;5754;7213;4270;5764;3222;...
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Jahrestotal";39861;135570;972831;1612982;2019271;2509983;3661215;3356026;3559643;3306816;3383552;3503541;3340316;3141894;2959651;3047878;2730633;2423844;2207278;1726463;1347706;984441;1022377;1073718;800815;822455;739407;428086;421627;580934;...
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;215410;205636;184352;193586;207336;200472;159504;155912;123718;124342;94455;90712;81940;62906;50758;53749;43090;38090;42198;34725
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;205297;205932;197411;194757;201812;193218;162266;161584;139420;114293;77985;74622;76469;64212;57613;48661;34374;34808;39824;32296
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;236644;251233;264720;247416;218069;220460;169022;193260;178425;118933;88479;77413;90995;81204;67409;54946;39722;37635;53497;37265
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;299659;289626;229668;216640;252390;214967;218559;173353;109205;110017;65293;77071;76428;51063;53782;59931;31333;40651;51783;44243
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;276229;265524;247324;205203;230169;212118;169802;149213;117984;103146;75663;61271;69755;54002;49947;60528;44979;21435;32780;22570
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;323387;319168;285697;249342;254455;220994;202750;197032;174352;105938;73563;77077;88961;66988;66303;66001;23672;17445;32568;31973
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;471826;425973;382594;350785;386444;362226;315052;273019;401541;169222;115584;131659;158161;109623;106487;99631;49300;47935;71245;55738
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;441660;416017;407910;380893;357089;317152;289937;268190;197412;182390;102079;111396;131224;99239;114876;93899;44969;45213;75536;59948
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;363172;375172;326706;289210;309009;260092;258733;241761;158312;113205;84376;93800;111455;75926;89979;72806;29387;33823;55181;46630
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;365511;329588;332386;335133;361052;315256;258365;228899;172272;133214;133707;141583;120433;83292;112584;95114;51756;53891;74818;...
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;137255;111668;131945;146307;135986;99458;93884;68575;77725;26491;25568;31497;25083;14740;18377;13162;11274;18313;21676;...
">> Landesflughäfen";"Charterverkehr";"Lokal- und Transferpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;167491;144779;151181;150379;134067;114220;125970;96480;85222;46515;47689;54276;42814;37620;34340;20979;24230;32388;29828;...
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Jahrestotal";...;...;...;...;...;...;...;...;...;...;...;91950;77790;79834;75944;74819;74941;50172;45834;19603;25107;41055;30273;40905;38188;23322;23608;14294;11149;17162;...
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;11508;9626;4116;7627;6186;6081;3385;4363;1449;1923;4013;2365;2621;1947;1470;1177;675;352;92;636
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;12653;11764;5302;8399;6719;8257;2230;4405;1113;2121;3918;2455;926;1885;828;851;981;868;1184;281
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;8924;12216;5621;9097;8466;10895;3035;3886;2218;2401;4255;2673;2363;3648;2376;275;540;0;2038;486
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;7374;8359;3948;5881;5030;8410;5747;6962;2253;1084;4112;2551;5186;4162;2841;2895;729;1092;1934;2674
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;6683;3551;5861;4063;6461;7232;3068;4774;2617;1824;3116;2827;3146;4539;2926;3274;2051;1189;963;559
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;5035;4626;7811;4028;5828;5541;5597;3483;2021;1741;3045;2694;3778;4614;2532;3529;1201;1623;2337;668
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;7024;4100;8388;5503;4138;2867;3668;2951;1085;3631;3349;2592;3939;3641;1666;2949;496;639;1477;518
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;7088;5898;9605;5594;5076;3317;4541;3501;1336;1248;1872;2439;5256;4109;1367;1928;1294;678;623;338
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;7387;6464;7337;5612;8535;4790;7969;3103;1234;2129;3327;3521;2978;5091;2199;2791;1425;1204;1287;470
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;5808;4648;7947;7312;7903;7769;2831;3154;1437;2523;7231;3948;4727;2972;2903;3482;3347;1840;2060;...
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;5678;2883;6373;7177;5136;4804;3909;3183;1762;2307;1000;1137;4123;1506;1540;350;1096;1050;1990;...
">> Landesflughäfen";"Charterverkehr";"Transitpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;6788;3655;7525;5651;5341;4978;4192;2069;1078;2175;1817;1071;1862;74;674;107;459;614;1177;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Jahrestotal";10801;188580;659632;852409;1013078;1776784;2294603;2374716;2596375;2937322;3490978;3699194;3497431;2980887;2403187;2487962;3261762;3984957;4236519;4234874;3818984;4087931;5020987;5322516;5843927;6498654;7028970;7287084;7868537;8559352;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;219259;225158;184977;175799;132254;183629;237136;264356;247211;216399;217942;297218;317092;333592;352530;384546;399601;417701;464278;502834
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;236004;231399;202492;177313;138226;183497;233847;284567;276178;226958;241048;292320;328150;360136;370910;425726;471677;476807;500514;550308
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;301691;294174;244886;207783;164391;216996;286538;334430;315604;277221;287432;364295;399166;429977;449930;512143;537285;562864;603728;670535
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;320958;312237;266910;191086;202963;239987;339255;378524;362570;328698;277256;411767;454798;506180;558198;618002;633509;690054;736523;816107
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;323936;315482;266278;185957;217825;265303;350950;371585;398447;352833;357525;441170;476900;542008;580991;673288;704733;708515;760958;835504
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;341120;346281;288649;224133;242177;286980;385547;410903;430764;372681;380714;479355;495143;551704;625857;644154;664565;737303;772952;874660
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;394654;376071;295487;237353;262580;351848;404155;430049;1191781;389614;441719;529961;551188;598880;661226;729664;746673;819221;877183;915190
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;358593;348052;284912;236877;239945;341318;381917;412892;443858;384215;435611;500837;529398;603633;702558;736819;746952;829163;917698;944754
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;367897;346571;281405;232535;260401;346840;396935;407701;419319;376321;421240;487972;506155;566155;648862;684091;686621;775136;853705;871233
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;348179;301922;277370;232655;252462;350620;381402;381866;402139;375983;426639;496365;491662;544537;636668;672998;711803;767399;851487;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;256466;216176;203221;159569;195606;246673;293436;281335;253619;270348;306257;352458;385899;398181;447601;478457;469189;513188;580111;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Lokal- und Transferpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;230437;183908;184300;142127;179132;248071;293839;278311;246108;247713;294548;367269;386965;408944;463323;469082;514476;571186;640215;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Jahrestotal";...;...;...;...;...;...;...;...;...;...;...;42086;28588;60403;75431;49728;34282;24623;33970;16318;25838;33634;22482;22206;15820;15685;23143;18295;10267;7951;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;4897;2284;5141;6566;4190;4249;1894;3212;1128;1642;3381;2023;1295;1919;1205;1177;1654;910;0;162
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;5585;3497;4112;7314;4799;3507;1069;2748;1145;1439;3703;1438;696;1031;596;1390;1455;1341;0;67
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;4129;2122;5544;7645;5051;4046;595;3527;2278;2322;4283;2161;1367;1698;579;1006;1485;959;476;148
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;2491;1324;3785;5374;3465;3240;1534;5842;1704;1325;3018;1338;2138;1834;1299;1971;1153;561;166;754
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;4251;1125;3760;4882;4921;2713;1881;3573;2184;2393;2588;2167;1965;1832;1985;2753;1777;1115;1012;983
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;4172;2322;4001;5198;3721;1958;2108;2393;1856;2032;2951;2323;3299;1903;2656;2464;1526;1218;2471;2572
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;3438;2588;6580;8980;5551;3086;2807;2967;843;3372;2360;2771;1692;1271;1585;2401;2160;922;1240;2244
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;4515;2981;6387;7435;4148;1676;2366;1988;1010;1486;2020;2265;2366;1107;1347;2220;1496;840;1006;2277
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;3372;2777;4038;6829;5092;3009;2145;2159;877;2316;2861;2612;1649;1234;1408;3285;2056;1346;847;2249
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;3100;1810;3998;6875;3738;2980;2023;2362;1110;2863;3237;1360;1698;555;1636;2222;1495;1055;447;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;812;2644;6034;4665;1926;1703;3141;1815;1349;2106;1314;953;2346;817;877;1264;1161;0;0;...
"... Basel-Mulhouse";"Art des Verkehrs - Total";"Transitpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;1324;3114;7023;3668;3126;2115;3060;1384;834;2542;1918;1071;1695;619;512;990;877;0;286;...
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Jahrestotal";7622;126885;350708;653087;756695;1280191;1539848;1682618;1891064;2183830;2656059;2911818;2779935;2424414;1835232;1982236;2711772;3450266;3724863;3813225;3492087;3782909;4724137;4984688;5662539;6286532;6800170;7113773;7673377;8288755;...
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;183190;195184;169867;155633;117535;163734;218580;248908;236491;205514;206059;289901;302957;320120;346449;371403;390722;406793;445554;489662
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;196363;200224;176545;154856;120161;158971;215409;269751;262064;215329;227850;287016;318526;350768;366880;413228;464294;472479;484883;540289
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;252571;251477;212466;174334;144494;194896;266692;313601;300637;264633;272642;357818;387336;417212;445286;498878;526110;558074;586290;658185
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;252878;245912;224263;149802;164180;204223;295584;336163;332766;306011;258527;396266;433963;488987;544084;597519;618220;668587;708878;793316
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;260828;249272;212871;138583;167597;208010;306351;327561;354287;318036;328071;415518;450200;523022;568246;652610;674201;694908;742503;827627
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;264252;265189;227749;164671;190553;235884;326247;342653;364193;337263;349672;446016;458939;530965;606547;623735;655371;729090;756594;862232
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;280706;271149;223273;164754;185490;263025;317762;355703;1051246;344453;396298;479910;492570;572795;627869;692337;725826;790778;840692;890876
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;245652;237241;197017;141250;162154;257943;302848;333086;378606;329318;389107;453111;476491;578478;660681;700102;722679;800489;877276;913197
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;274580;252671;210786;164811;197112;279735;318807;331990;366494;338499;381623;446461;462928;549854;622157;663611;674126;755823;827021;848032
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;273778;244906;223654;166469;191805;282006;326205;330552;361632;339539;387857;455310;459100;534772;612714;655297;696130;744381;827091;...
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;223958;196605;180116;133631;175676;231184;277099;267191;234359;256885;298946;341491;370712;396376;439059;472770;463589;500694;567631;...
"... Basel-Mulhouse";"Linienverkehr";"Lokal- und Transferpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;203062;170105;165807;126438;165479;232161;278682;267704;236248;236607;286257;355319;370966;399190;446560;458680;502505;551281;624342;...
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Jahrestotal";...;...;...;...;...;...;...;...;...;...;...;14024;4065;9429;15022;7481;6555;3303;4557;2206;7787;6365;3728;2452;1978;6607;9945;13841;6008;3254;...
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;1990;871;1600;405;442;1328;845;683;149;291;514;634;186;0;761;0;1121;754;0;0
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;1903;914;681;175;614;620;593;297;330;276;377;447;0;0;588;539;1382;1147;0;0
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;2122;96;588;57;153;492;0;602;606;1120;628;474;0;220;579;843;1485;959;110;148
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;864;84;694;277;125;676;443;901;13;423;522;199;98;152;682;648;998;254;0;0
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Mai";...;...;...;...;...;...;...;...;...;...;...;1097;151;580;1535;408;141;541;61;180;911;827;482;705;251;753;723;1100;550;274;922
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Juni";...;...;...;...;...;...;...;...;...;...;...;868;321;411;1844;918;48;53;58;348;585;586;225;865;189;674;783;1091;512;1058;2330
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Juli";...;...;...;...;...;...;...;...;...;...;...;1258;426;2343;3812;2323;937;27;1009;30;345;455;443;117;0;439;782;1694;511;751;2154
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"August";...;...;...;...;...;...;...;...;...;...;...;1656;105;523;2239;562;133;1;145;194;368;582;409;0;52;672;732;1076;414;659;2019
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"September";...;...;...;...;...;...;...;...;...;...;...;1087;94;214;2259;562;13;0;328;83;773;640;393;0;57;647;1412;1153;524;256;1913
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Oktober";...;...;...;...;...;...;...;...;...;...;...;871;50;727;2096;583;801;330;244;17;1330;637;22;343;77;739;1336;968;383;146;...
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"November";...;...;...;...;...;...;...;...;...;...;...;29;641;530;266;42;807;132;58;256;641;332;0;117;361;73;1264;1161;0;0;...
"... Basel-Mulhouse";"Linienverkehr";"Transitpassagiere";"Dezember";...;...;...;...;...;...;...;...;...;...;...;279;312;538;57;749;559;338;171;0;724;265;0;21;619;0;883;612;0;0;...
"... Basel-Mulhouse";"Charterverkehr";"Lokal- und Transferpassagiere";"Jahrestotal";3179;61695;308924;199322;256383;496593;754755;692098;705311;753492;834919;787376;717496;556473;567955;505726;549990;534691;511656;421649;326897;305022;296850;337828;181388;212122;228800;173311;195160;270597;...
"... Basel-Mulhouse";"Charterverkehr";"Lokal- und Transferpassagiere";"Januar";...;...;...;...;...;...;...;...;...;...;...;36069;29974;15110;20166;14719;19895;18556;15448;10720;10885;11883;7317;14135;13472;6081;13143;8879;10908;18724;13172
"... Basel-Mulhouse";"Charterverkehr";"Lokal- und Transferpassagiere";"Februar";...;...;...;...;...;...;...;...;...;...;...;39641;31175;25947;22457;18065;24526;18438;14816;14114;11629;13198;5304;9624;9368;4030;12498;7383;4328;15631;10019
"... Basel-Mulhouse";"Charterverkehr";"Lokal- und Transferpassagiere";"März";...;...;...;...;...;...;...;...;...;...;...;49120;42697;32420;33449;19897;22100;19846;20829;14967;12588;14790;6477;11830;12765;4644;13265;11175;4790;17438;12350
"... Basel-Mulhouse";"Charterverkehr";"Lokal- und Transferpassagiere";"April";...;...;...;...;...;...;...;...;...;...;...;68080;66325;42647;41284;38783;35764;43671;42361;29804;22687;18729;15501;20835;17193;14114;20483;15289;21467;27645;22791
