"Flugbewegungen (Starts und Landungen) im Linien- und Charterverkehr"
"FILTER:Flugbewegungen (Starts und Landungen) im Linien- und Charterverkehr nach Flughafen, Art des Verkehrs, Monat, Jahr"
"... Genève Cointrin";"Art des Verkehrs - Total";"Oktober";...;...;...;...;...;...;...;...;...;...;...;10118;8975;9962;9599;9596;9494;9713;10620;10634;10016;10496;10989;11718;11482;12078;12338;12274;12390;12384;...
"... Genève Cointrin";"Art des Verkehrs - Total";"November";...;...;...;...;...;...;...;...;...;...;...;9405;8790;9378;8556;9241;8621;9064;9682;9100;8743;9227;9542;10177;9987;10246;10500;10272;10123;10317;...
"... Genève Cointrin";"Art des Verkehrs - Total";"Dezember";...;...;...;...;...;...;...;...;...;...;...;9312;8981;9749;8882;9443;9466;10084;10671;10244;9702;9523;10979;11240;11032;11569;11845;12096;11689;12167;...
"... Genève Cointrin";"Linienverkehr";"Jahrestotal";9609;26041;55736;64493;68474;84490;93348;96244;94423;100018;103919;111043;106682;109054;108798;106308;110306;111929;122288;125751;118200;119393;130971;137434;135553;140700;144647;146602;146056;143231;...
"... Genève Cointrin";"Linienverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;9011;9350;9088;9675;8893;9656;10025;10629;11260;10793;10477;11771;11586;11603;11765;12276;12523;12626;12254;12438
"... Genève Cointrin";"Linienverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;8741;8561;8450;8922;8570;9071;9283;9936;10841;9946;10004;10803;11440;11050;11098;11465;12400;12010;11682;11905
"... Genève Cointrin";"Linienverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;9501;9433;9356;10001;9324;10078;10382;11067;11697;11187;11223;12032;12487;12472;12675;12955;13159;13414;12810;13540
"... Genève Cointrin";"Linienverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;9186;8824;8644;9013;8729;9545;9266;10235;10515;10305;8673;10944;11282;11436;11693;12067;12203;12638;12191;12425
"... Genève Cointrin";"Linienverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;9547;9078;8854;8914;8520;9190;9146;10134;10469;9611;9636;10831;11517;11335;11718;11910;12132;12444;11811;12035
"... Genève Cointrin";"Linienverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;9232;8893;8829;8881;8555;9040;9010;9860;10430;9554;9883;10740;11591;11199;11944;12166;12065;12105;11656;12042
"... Genève Cointrin";"Linienverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;9647;9102;9478;9457;8894;9188;9099;10292;10716;9879;10446;11071;11825;11673;12359;12721;12805;12541;12198;12561
"... Genève Cointrin";"Linienverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;9709;9119;9310;9206;8953;9004;8911;10193;10504;9720;10204;10781;11542;11429;12169;12548;12641;12225;12083;12200
"... Genève Cointrin";"Linienverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;9247;8735;9119;8941;8873;9087;8939;9960;10260;9534;10120;10939;11487;11375;11800;12179;12301;12130;11978;11918
"... Genève Cointrin";"Linienverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;9484;8492;9480;9056;9008;9010;9317;10185;10284;9661;10273;10811;11511;11251;11876;12217;12187;12299;12290;...
"... Genève Cointrin";"Linienverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;9028;8561;9158;8308;8975;8376;8867;9487;8897;8594;9153;9472;10105;9902;10188;10423;10208;10044;10232;...
"... Genève Cointrin";"Linienverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;8710;8534;9288;8424;9014;9061;9684;10310;9878;9416;9301;10776;11061;10828;11415;11720;11978;11580;12046;...
"... Genève Cointrin";"Charterverkehr";"Jahrestotal";3250;3926;7252;5015;5734;6990;5787;5893;6053;5263;6431;7907;6687;6417;6478;6558;6239;5686;5621;5101;4850;3780;2784;2895;2950;2565;1793;1583;1559;1490;...
"... Genève Cointrin";"Charterverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;804;853;749;730;807;763;648;628;536;589;570;460;355;290;315;294;256;212;193;163
"... Genève Cointrin";"Charterverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;734;807;698;727;730;713;670;630;580;591;503;411;351;325;330;246;208;192;199;158
"... Genève Cointrin";"Charterverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;848;957;964;951;752;815;685;746;737;596;552;432;448;425;391;300;237;229;239;198
"... Genève Cointrin";"Charterverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;690;543;457;493;538;543;536;404;351;398;329;271;235;178;198;146;120;150;118;62
"... Genève Cointrin";"Charterverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;566;365;375;361;387;339;356;328;262;306;243;106;121;138;140;85;83;83;69;22
"... Genève Cointrin";"Charterverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;591;486;475;438;471;421;414;424;487;324;278;117;168;194;130;86;78;81;84;39
"... Genève Cointrin";"Charterverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;741;520;554;533;575;585;508;552;412;442;360;225;321;348;266;122;142;147;114;38
"... Genève Cointrin";"Charterverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;684;515;573;567;534;500;455;469;416;492;285;174;258;323;246;113;114;99;95;34
"... Genève Cointrin";"Charterverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;636;482;409;429;481;426;421;449;401;322;141;137;180;209;135;78;76;87;79;21
"... Genève Cointrin";"Charterverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;634;483;482;543;588;484;396;435;350;355;223;178;207;231;202;121;87;91;94;...
"... Genève Cointrin";"Charterverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;377;229;220;248;266;245;197;195;203;149;74;70;72;85;58;77;64;79;85;...
"... Genève Cointrin";"Charterverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;602;447;461;458;429;405;400;361;366;286;222;203;179;204;154;125;118;109;121;...
"... Zürich Kloten";"Art des Verkehrs - Total";"Jahrestotal";15372;49272;96570;118394;128148;172471;208851;224357;241617;251569;270251;291044;274234;247897;234759;231100;229982;220391;223830;231754;223333;227815;238569;233064;228314;230652;231095;235931;236418;244430;...
"... Zürich Kloten";"Art des Verkehrs - Total";"Januar";...;...;...;...;...;...;...;...;...;...;...;22932;24009;19178;20079;17770;18415;17728;17287;18429;17536;17590;18666;18318;17893;17318;17502;17472;17880;17883;18861
"... Zürich Kloten";"Art des Verkehrs - Total";"Februar";...;...;...;...;...;...;...;...;...;...;...;21762;21870;17740;18674;16897;17286;16347;16155;17558;16071;16626;17440;17477;16390;16018;16221;16798;16474;16627;17243
"... Zürich Kloten";"Art des Verkehrs - Total";"März";...;...;...;...;...;...;...;...;...;...;...;23756;24409;19788;20889;18401;19290;18189;18125;18765;18199;18868;19560;19201;18439;18042;18340;18522;18800;19181;19460
"... Zürich Kloten";"Art des Verkehrs - Total";"April";...;...;...;...;...;...;...;...;...;...;...;24014;23795;20156;18889;18739;19201;17899;18231;19252;18441;15938;19585;19245;19036;18547;18961;19091;19742;20421;20693
"... Zürich Kloten";"Art des Verkehrs - Total";"Mai";...;...;...;...;...;...;...;...;...;...;...;25301;24881;21277;19668;19549;19938;19341;19316;20322;19086;19917;20859;20134;19981;20102;20289;20595;20836;21375;21677
"... Zürich Kloten";"Art des Verkehrs - Total";"Juni";...;...;...;...;...;...;...;...;...;...;...;24471;24325;21141;19531;19614;19691;19016;19062;20003;19002;19961;20342;20003;19769;20498;20171;20531;20647;21341;21500
"... Zürich Kloten";"Art des Verkehrs - Total";"Juli";...;...;...;...;...;...;...;...;...;...;...;26121;25456;22629;21108;21037;20751;19827;19932;20851;20040;20898;21620;21276;21214;21620;21708;22216;22009;22848;22716
"... Zürich Kloten";"Art des Verkehrs - Total";"August";...;...;...;...;...;...;...;...;...;...;...;26205;25366;22586;21024;20639;20622;19686;20035;20656;19888;20727;21337;21107;20917;21663;21656;22124;21965;22687;22555
"... Zürich Kloten";"Art des Verkehrs - Total";"September";...;...;...;...;...;...;...;...;...;...;...;24717;24251;21492;19921;20266;19599;18777;19372;19744;19346;20183;20833;20255;20048;20935;20860;21288;21148;21721;21582
"... Zürich Kloten";"Art des Verkehrs - Total";"Oktober";...;...;...;...;...;...;...;...;...;...;...;25597;19351;22218;20149;20857;20057;19077;19985;20310;19806;20811;21236;20436;20203;20961;20743;21230;21280;22334;...
"... Zürich Kloten";"Art des Verkehrs - Total";"November";...;...;...;...;...;...;...;...;...;...;...;23532;18570;20150;17422;18938;17580;17279;18298;18067;18126;18719;18636;17939;17404;17592;17282;17893;17828;18833;...
"... Zürich Kloten";"Art des Verkehrs - Total";"Dezember";...;...;...;...;...;...;...;...;...;...;...;22636;17951;19542;17405;18393;17552;17225;18032;17797;17792;17577;18455;17673;17020;17356;17362;18171;17809;19179;...
"... Zürich Kloten";"Linienverkehr";"Jahrestotal";12383;41983;89075;107723;115714;157742;185283;202947;218726;231738;252015;271838;256244;230704;220130;216224;217513;210682;215819;225517;218792;224830;235169;229644;225740;227758;227922;234438;235341;242793;...
"... Zürich Kloten";"Linienverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;21933;23084;18375;19319;17087;17708;17218;16822;18075;17253;17449;18507;18185;17831;17277;17475;17415;17826;17828;18800
"... Zürich Kloten";"Linienverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;20968;21088;17040;18043;16220;16694;15888;15730;17229;15861;16546;17306;17351;16297;15923;16172;16739;16383;16580;17180
"... Zürich Kloten";"Linienverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;22802;23490;18864;20132;17610;18530;17750;17657;18365;17945;18772;19447;19075;18354;17931;18272;18479;18727;19115;19405
"... Zürich Kloten";"Linienverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;22475;22306;18863;17817;17506;18274;17130;17633;18897;18105;15793;19347;19009;18910;18389;18741;19003;19692;20309;20588
"... Zürich Kloten";"Linienverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;23523;23180;19647;18327;18192;18755;18544;18651;19825;18686;19618;20568;19809;19737;19819;19975;20452;20752;21254;21555
"... Zürich Kloten";"Linienverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;22599;22545;19417;18129;18230;18478;18125;18328;19415;18580;19699;20034;19657;19503;20157;19762;20360;20560;21184;21340
"... Zürich Kloten";"Linienverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;23356;23129;20332;19197;19047;19040;18499;18896;20019;19334;20453;21137;20705;20776;21207;21219;21996;21879;22616;22494
"... Zürich Kloten";"Linienverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;23594;23131;20261;19073;18884;19084;18513;19041;19871;19233;20382;20937;20650;20555;21256;21203;21955;21851;22470;22369
"... Zürich Kloten";"Linienverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;22705;22167;19609;18397;18618;18358;17680;18457;19130;18885;19869;20475;19821;19680;20523;20415;21125;21043;21524;21409
"... Zürich Kloten";"Linienverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;23526;17236;20210;18434;18993;18518;17859;19009;19511;19240;20241;20623;19893;19840;20450;20168;20961;21083;22036;...
"... Zürich Kloten";"Linienverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;22725;17818;19325;16602;18140;17055;16767;17927;17705;18011;18570;18491;17862;17310;17497;17202;17825;17789;18774;...
"... Zürich Kloten";"Linienverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;21632;17070;18761;16660;17697;17019;16709;17668;17475;17659;17438;18297;17627;16947;17329;17318;18128;17756;19103;...
"... Zürich Kloten";"Charterverkehr";"Jahrestotal";2989;7289;7495;10671;12434;14729;23568;21410;22891;19831;18236;19206;17990;17193;14629;14876;12469;9709;8011;6237;4541;2985;3400;3420;2574;2894;3173;1493;1077;1637;...
"... Zürich Kloten";"Charterverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;999;925;803;760;683;707;510;465;354;283;141;159;133;62;41;27;57;54;55;61
"... Zürich Kloten";"Charterverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;794;782;700;631;677;592;459;425;329;210;80;134;126;93;95;49;59;91;47;63
"... Zürich Kloten";"Charterverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;954;919;924;757;791;760;439;468;400;254;96;113;126;85;111;68;43;73;66;55
"... Zürich Kloten";"Charterverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;1539;1489;1293;1072;1233;927;769;598;355;336;145;238;236;126;158;220;88;50;112;105
"... Zürich Kloten";"Charterverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;1778;1701;1630;1341;1357;1183;797;665;497;400;299;291;325;244;283;314;143;84;121;122
"... Zürich Kloten";"Charterverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;1872;1780;1724;1402;1384;1213;891;734;588;422;262;308;346;266;341;409;171;87;157;160
"... Zürich Kloten";"Charterverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;2765;2327;2297;1911;1990;1711;1328;1036;832;706;445;483;571;438;413;489;220;130;232;222
"... Zürich Kloten";"Charterverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;2611;2235;2325;1951;1755;1538;1173;994;785;655;345;400;457;362;407;453;169;114;217;186
"... Zürich Kloten";"Charterverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;2012;2084;1883;1524;1648;1241;1097;915;614;461;314;358;434;368;412;445;163;105;197;173
"... Zürich Kloten";"Charterverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;2071;2115;2008;1715;1864;1539;1218;976;799;566;570;613;543;363;511;575;269;197;298;...
"... Zürich Kloten";"Charterverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;807;752;825;820;798;525;512;371;362;115;149;145;77;94;95;80;68;39;59;...
"... Zürich Kloten";"Charterverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;1004;881;781;745;696;533;516;364;322;133;139;158;46;73;27;44;43;53;76;...
">> Regionalflugplätze";"Art des Verkehrs - Total";"Jahrestotal";796;1997;4438;1286;14326;22981;30788;33945;27392;27415;27654;28229;24756;22238;16924;15049;14528;13965;12900;11469;11451;11190;16197;20275;17826;14702;15629;15438;12862;9496;...
">> Regionalflugplätze";"Art des Verkehrs - Total";"Januar";...;...;...;...;...;...;...;...;...;...;...;2221;2105;1872;1681;1090;1069;1018;1008;856;785;873;907;1414;1312;1014;875;987;942;663;356
">> Regionalflugplätze";"Art des Verkehrs - Total";"Februar";...;...;...;...;...;...;...;...;...;...;...;2223;1980;1763;1581;1046;1155;1096;1208;933;880;865;932;1340;1277;983;750;1063;871;627;332
">> Regionalflugplätze";"Art des Verkehrs - Total";"März";...;...;...;...;...;...;...;...;...;...;...;2535;2195;1970;1677;1223;1305;1216;1299;969;1022;973;1120;1521;1392;1156;1011;1197;1128;671;393
">> Regionalflugplätze";"Art des Verkehrs - Total";"April";...;...;...;...;...;...;...;...;...;...;...;2305;1966;1785;1290;1216;1244;1087;1178;917;930;874;1312;1592;1403;1115;1254;1271;956;808;395
">> Regionalflugplätze";"Art des Verkehrs - Total";"Mai";...;...;...;...;...;...;...;...;...;...;...;2557;2166;1731;1409;1332;1272;1215;1276;1010;1037;1037;1472;1852;1703;1294;1507;1511;1187;1060;507
">> Regionalflugplätze";"Art des Verkehrs - Total";"Juni";...;...;...;...;...;...;...;...;...;...;...;2424;2112;1772;1404;1355;1305;1226;1175;1296;1074;1058;1521;2011;1887;1455;1637;1590;1222;1228;548
">> Regionalflugplätze";"Art des Verkehrs - Total";"Juli";...;...;...;...;...;...;...;...;...;...;...;2536;2194;2032;1516;1189;1299;1200;1005;979;1049;970;1464;2087;1902;1584;1664;1581;1367;1284;563
">> Regionalflugplätze";"Art des Verkehrs - Total";"August";...;...;...;...;...;...;...;...;...;...;...;2399;2132;1941;1464;1252;1155;1164;866;893;837;845;1289;1868;1661;1465;1545;1471;1220;1109;523
">> Regionalflugplätze";"Art des Verkehrs - Total";"September";...;...;...;...;...;...;...;...;...;...;...;2425;2113;1982;1501;1497;1335;1302;1096;1068;1111;1051;1708;2064;1740;1575;1757;1602;1395;747;517
">> Regionalflugplätze";"Art des Verkehrs - Total";"Oktober";...;...;...;...;...;...;...;...;...;...;...;2381;2132;1992;1392;1442;1256;1257;1045;999;1043;973;1583;1854;1507;1246;1480;1157;1103;535;...
">> Regionalflugplätze";"Art des Verkehrs - Total";"November";...;...;...;...;...;...;...;...;...;...;...;2208;1942;1775;987;1289;1093;1120;936;810;873;886;1547;1417;1104;945;1167;1095;859;389;...
">> Regionalflugplätze";"Art des Verkehrs - Total";"Dezember";...;...;...;...;...;...;...;...;...;...;...;2015;1719;1623;1022;1118;1039;1064;808;739;810;785;1342;1255;938;870;982;913;612;375;...
">> Regionalflugplätze";"Linienverkehr";"Jahrestotal";247;486;2690;1250;14265;22754;30267;33320;26805;26908;27110;27549;24329;21624;16137;14173;13506;12606;11942;10127;10628;10429;14837;19267;16958;13890;14697;14532;11975;8644;...
">> Regionalflugplätze";"Linienverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;2203;2086;1842;1639;1044;1037;952;967;782;754;831;890;1398;1302;1006;873;983;934;661;356
">> Regionalflugplätze";"Linienverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;2186;1963;1730;1549;1011;1108;993;1128;861;845;829;899;1317;1242;969;740;1053;867;625;329
">> Regionalflugplätze";"Linienverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;2479;2158;1920;1640;1172;1266;1148;1231;869;972;943;1099;1492;1369;1144;981;1167;1122;667;388
">> Regionalflugplätze";"Linienverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;2262;1951;1739;1257;1165;1195;978;1121;871;894;836;1243;1547;1374;1066;1207;1224;911;776;374
">> Regionalflugplätze";"Linienverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;2470;2123;1671;1321;1238;1164;1061;1168;886;933;923;1334;1746;1603;1218;1362;1375;1090;935;459
">> Regionalflugplätze";"Linienverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;2336;2049;1680;1303;1225;1181;1062;1037;931;964;953;1325;1844;1763;1339;1501;1429;1084;1068;495
">> Regionalflugplätze";"Linienverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;2401;2125;1954;1384;1076;1108;1032;893;853;937;875;1198;1907;1746;1446;1520;1416;1185;1112;506
">> Regionalflugplätze";"Linienverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;2344;2100;1862;1351;1168;1041;1002;766;746;735;766;1085;1729;1538;1327;1428;1329;1092;991;483
">> Regionalflugplätze";"Linienverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;2328;2047;1903;1379;1344;1157;1058;937;912;962;934;1454;1896;1578;1405;1568;1453;1219;588;457
">> Regionalflugplätze";"Linienverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;2335;2097;1940;1327;1356;1159;1164;978;893;966;898;1434;1746;1423;1177;1385;1114;1012;471;...
">> Regionalflugplätze";"Linienverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;2205;1925;1772;983;1269;1089;1116;929;798;865;868;1540;1393;1089;930;1157;1083;852;378;...
">> Regionalflugplätze";"Linienverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;2000;1705;1611;1004;1105;1000;1040;787;725;801;773;1336;1252;931;863;975;906;607;372;...
">> Regionalflugplätze";"Charterverkehr";"Jahrestotal";549;1511;1748;36;61;227;521;625;587;507;544;680;427;614;787;876;1022;1359;958;1342;823;761;1360;1008;868;812;932;906;887;852;...
">> Regionalflugplätze";"Charterverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;18;19;30;42;46;32;66;41;74;31;42;17;16;10;8;2;4;8;2;0
">> Regionalflugplätze";"Charterverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;37;17;33;32;35;47;103;80;72;35;36;33;23;35;14;10;10;4;2;3
">> Regionalflugplätze";"Charterverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;56;37;50;37;51;39;68;68;100;50;30;21;29;23;12;30;30;6;4;5
">> Regionalflugplätze";"Charterverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;43;15;46;33;51;49;109;57;46;36;38;69;45;29;49;47;47;45;32;21
">> Regionalflugplätze";"Charterverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;87;43;60;88;94;108;154;108;124;104;114;138;106;100;76;145;136;97;125;48
">> Regionalflugplätze";"Charterverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;88;63;92;101;130;124;164;138;365;110;105;196;167;124;116;136;161;138;160;53
">> Regionalflugplätze";"Charterverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;135;69;78;132;113;191;168;112;126;112;95;266;180;156;138;144;165;182;172;57
">> Regionalflugplätze";"Charterverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;55;32;79;113;84;114;162;100;147;102;79;204;139;123;138;117;142;128;118;40
">> Regionalflugplätze";"Charterverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;97;66;79;122;153;178;244;159;156;149;117;254;168;162;170;189;149;176;159;60
">> Regionalflugplätze";"Charterverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;46;35;52;65;86;97;93;67;106;77;75;149;108;84;69;95;43;91;64;...
">> Regionalflugplätze";"Charterverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;3;17;3;4;20;4;4;7;12;8;18;7;24;15;15;10;12;7;11;...
">> Regionalflugplätze";"Charterverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;15;14;12;18;13;39;24;21;14;9;12;6;3;7;7;7;7;5;3;...
"... Bern-Belp";"Art des Verkehrs - Total";"Jahrestotal";796;1997;4438;1042;2781;6677;11053;12492;11273;11652;11351;12489;10027;8922;6973;6339;4128;4696;3913;3241;3449;3486;7185;11211;10559;7981;7928;7636;5832;4003;...
"... Bern-Belp";"Art des Verkehrs - Total";"Januar";...;...;...;...;...;...;...;...;...;...;...;922;968;807;669;423;314;308;281;200;182;249;358;712;761;598;363;478;374;336;0
"... Bern-Belp";"Art des Verkehrs - Total";"Februar";...;...;...;...;...;...;...;...;...;...;...;973;851;747;636;428;334;382;390;244;273;231;384;639;740;564;359;531;387;290;3
"... Bern-Belp";"Art des Verkehrs - Total";"März";...;...;...;...;...;...;...;...;...;...;...;1100;871;828;649;493;341;387;416;251;294;259;438;736;799;623;473;567;437;335;3
"... Bern-Belp";"Art des Verkehrs - Total";"April";...;...;...;...;...;...;...;...;...;...;...;1029;775;653;489;556;331;341;379;234;277;265;513;837;796;603;610;573;400;409;27
"... Bern-Belp";"Art des Verkehrs - Total";"Mai";...;...;...;...;...;...;...;...;...;...;...;1156;846;603;551;692;349;408;448;297;331;341;620;1005;1024;707;782;721;531;554;41
"... Bern-Belp";"Art des Verkehrs - Total";"Juni";...;...;...;...;...;...;...;...;...;...;...;1121;828;623;573;710;371;429;416;500;348;370;607;1133;1132;796;859;764;645;643;59
"... Bern-Belp";"Art des Verkehrs - Total";"Juli";...;...;...;...;...;...;...;...;...;...;...;1132;873;860;663;586;420;451;274;281;360;310;658;1227;1142;886;923;840;684;674;52
"... Bern-Belp";"Art des Verkehrs - Total";"August";...;...;...;...;...;...;...;...;...;...;...;1078;857;829;627;534;302;429;252;301;246;250;565;1116;1048;841;848;753;612;568;42
"... Bern-Belp";"Art des Verkehrs - Total";"September";...;...;...;...;...;...;...;...;...;...;...;1089;825;827;644;606;414;505;362;349;393;371;823;1198;1060;866;974;823;677;126;62
"... Bern-Belp";"Art des Verkehrs - Total";"Oktober";...;...;...;...;...;...;...;...;...;...;...;1035;835;811;581;558;341;408;304;294;325;330;770;1097;925;707;786;695;470;54;...
"... Bern-Belp";"Art des Verkehrs - Total";"November";...;...;...;...;...;...;...;...;...;...;...;982;797;708;479;415;303;335;236;149;213;272;794;781;608;400;541;521;329;11;...
"... Bern-Belp";"Art des Verkehrs - Total";"Dezember";...;...;...;...;...;...;...;...;...;...;...;872;701;626;412;338;308;313;155;141;207;238;655;730;524;390;410;370;286;3;...
"... Bern-Belp";"Linienverkehr";"Jahrestotal";247;486;2690;1022;2738;6484;10998;12384;10996;11465;11082;12134;9884;8620;6421;5685;3263;3644;3151;2162;2725;2796;6395;10777;10190;7682;7591;7201;5461;3637;...
"... Bern-Belp";"Linienverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;922;967;799;641;403;294;270;251;145;151;209;341;696;753;592;361;478;368;334;0
"... Bern-Belp";"Linienverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;958;851;739;612;412;303;307;336;204;242;195;351;616;721;554;351;527;383;288;0
"... Bern-Belp";"Linienverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;1084;868;816;627;477;324;346;376;196;269;233;425;713;789;618;455;549;433;333;0
"... Bern-Belp";"Linienverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;1014;775;633;467;534;288;264;336;203;246;229;480;818;782;584;590;553;388;396;12
"... Bern-Belp";"Linienverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;1102;831;573;498;608;261;296;371;188;246;254;540;973;984;687;742;675;514;505;16
"... Bern-Belp";"Linienverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;1059;796;573;503;588;255;291;294;210;249;276;519;1081;1087;767;819;700;583;579;20
"... Bern-Belp";"Linienverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;1038;836;815;564;481;248;312;171;165;258;222;508;1161;1078;843;877;770;612;606;17
"... Bern-Belp";"Linienverkehr";"August";...;...;...;...;...;...;...;...;...;...;...;1058;850;781;541;464;204;302;156;166;152;172;448;1050;992;791;806;681;544;510;18
"... Bern-Belp";"Linienverkehr";"September";...;...;...;...;...;...;...;...;...;...;...;1032;793;778;556;478;252;299;236;211;257;262;668;1147;999;802;898;742;598;63;18
"... Bern-Belp";"Linienverkehr";"Oktober";...;...;...;...;...;...;...;...;...;...;...;1013;823;791;537;495;256;331;250;198;252;262;674;1035;893;670;746;652;433;23;...
"... Bern-Belp";"Linienverkehr";"November";...;...;...;...;...;...;...;...;...;...;...;982;795;708;475;408;299;333;230;145;205;254;790;760;595;389;537;509;324;0;...
"... Bern-Belp";"Linienverkehr";"Dezember";...;...;...;...;...;...;...;...;...;...;...;872;699;614;400;337;279;293;144;131;198;228;651;727;517;385;409;365;281;0;...
"... Bern-Belp";"Charterverkehr";"Jahrestotal";549;1511;1748;20;43;193;55;108;277;187;269;355;143;302;552;654;865;1052;762;1079;724;690;790;434;369;299;337;435;371;366;...
"... Bern-Belp";"Charterverkehr";"Januar";...;...;...;...;...;...;...;...;...;...;...;0;1;8;28;20;20;38;30;55;31;40;17;16;8;6;2;0;6;2;0
"... Bern-Belp";"Charterverkehr";"Februar";...;...;...;...;...;...;...;...;...;...;...;15;0;8;24;16;31;75;54;40;31;36;33;23;19;10;8;4;4;2;3
"... Bern-Belp";"Charterverkehr";"März";...;...;...;...;...;...;...;...;...;...;...;16;3;12;22;16;17;41;40;55;25;26;13;23;10;5;18;18;4;2;3
"... Bern-Belp";"Charterverkehr";"April";...;...;...;...;...;...;...;...;...;...;...;15;0;20;22;22;43;77;43;31;31;36;33;19;14;19;20;20;12;13;15
"... Bern-Belp";"Charterverkehr";"Mai";...;...;...;...;...;...;...;...;...;...;...;54;15;30;53;84;88;112;77;109;85;87;80;32;40;20;40;46;17;49;25
"... Bern-Belp";"Charterverkehr";"Juni";...;...;...;...;...;...;...;...;...;...;...;62;32;50;70;122;116;138;122;290;99;94;88;52;45;29;40;64;62;64;39
"... Bern-Belp";"Charterverkehr";"Juli";...;...;...;...;...;...;...;...;...;...;...;94;37;45;99;105;172;139;103;116;102;88;150;66;64;43;46;70;72;68;35
